d,price_usd,address_10k
2019-12-31,7167.3950546464,109
2020-01-01,7170.6318687902,109
2020-01-02,6946.8252691409,108
2020-01-03,7315.3093603156,108
2020-01-04,7343.1641943893,107
2020-01-05,7345.5306918177,107
2020-01-06,7765.7977346581,107
2020-01-07,8136.0868419053,107
2020-01-08,8059.699528872,107
2020-01-09,7817.1360932203,107
2020-01-10,8129.8179199299,106
2020-01-11,8032.0054950322,106
2020-01-12,8164.5499931619,106
2020-01-13,8121.9256676213,105
2020-01-14,8830.1678734658,106
2020-01-15,8811.4482025132,106
2020-01-16,8718.6869980129,106
2020-01-17,8912.5419041496,106
2020-01-18,8928.1807565751,106
2020-01-19,8687.3548366452,106
2020-01-20,8636.2587862069,106
2020-01-21,8730.8675601987,106
2020-01-22,8647.9004739918,106
2020-01-23,8366.3846139684,106
2020-01-24,8423.3909581531,106
2020-01-25,8344.7745689655,106
2020-01-26,8573.874809585,106
2020-01-27,8901.9592848627,106
2020-01-28,9297.3883176505,106
2020-01-29,9311.9475435418,106
2020-01-30,9508.9209649328,106
2020-01-31,9357.284782408,106
2020-02-01,9381.8860286382,106
2020-02-02,9339.387063121,106
2020-02-03,9279.8125205143,105
2020-02-04,9161.6271977206,105
2020-02-05,9628.1367758621,105
2020-02-06,9739.2804364699,105
2020-02-07,9800.2793998247,107
2020-02-08,9911.2934084161,106
2020-02-09,10151.0832026885,106
2020-02-10,9872.3618730567,106
2020-02-11,10272.2225558738,105
2020-02-12,10360.1352229106,105
2020-02-13,10235.4973226184,105
2020-02-14,10361.6156901812,107
2020-02-15,9911.7243270018,106
2020-02-16,9952.0466115722,105
2020-02-17,9683.0796277031,105
2020-02-18,10195.3037904734,106
2020-02-19,9636.0022986558,105
2020-02-20,9614.030122443,106
2020-02-21,9701.7975026885,105
2020-02-22,9675.2490575687,105
2020-02-23,9972.8424230859,105
2020-02-24,9648.0078831093,105
2020-02-25,9344.2871400935,105
2020-02-26,8798.8889485681,105
2020-02-27,8779.0294818819,105
2020-02-28,8750.5934459965,105
2020-02-29,8582.0902996493,105
2020-03-01,8541.7738939217,105
2020-03-02,8906.2147564582,106
2020-03-03,8768.8106142022,106
2020-03-04,8756.36957218,106
2020-03-05,9062.6158027469,106
2020-03-06,9147.0850589714,106
2020-03-07,8898.3069567504,107
2020-03-08,8109.6145411455,107
2020-03-09,7896.3853198714,108
2020-03-10,7909.927875453,108
2020-03-11,7939.341334775,107
2020-03-12,4959.3134143776,107
2020-03-13,5627.6923883694,108
2020-03-14,5145.172506429,109
2020-03-15,5358.6106633548,107
2020-03-16,5012.9273877849,105
2020-03-17,5416.7547106955,106
2020-03-18,5392.4878359439,105
2020-03-19,6203.5516320865,106
2020-03-20,6174.1494760374,108
2020-03-21,6175.8310222092,110
2020-03-22,5830.5609796026,110
2020-03-23,6486.4086573349,110
2020-03-24,6775.0576189363,110
2020-03-25,6689.969012858,111
2020-03-26,6754.4603360608,112
2020-03-27,6490.7954150205,110
2020-03-28,6231.8198902396,109
2020-03-29,5904.8575867914,109
2020-03-30,6436.9057001753,110
2020-03-31,6432.3832421391,110
2020-04-01,6643.1100087084,110
2020-04-02,6792.7422220923,110
2020-04-03,6751.9025517826,111
2020-04-04,6859.9891686733,111
2020-04-05,6790.8124726476,111
2020-04-06,7298.1737451783,109
2020-04-07,7187.5933366452,109
2020-04-08,7372.1947639977,109
2020-04-09,7299.5791879018,109
2020-04-10,6859.8226747516,109
2020-04-11,6883.1822289597,109
2020-04-12,6978.666286616,109
2020-04-13,6863.575533197,109
2020-04-14,6875.5385034483,109
2020-04-15,6625.4757751023,109
2020-04-16,7127.7922822326,109
2020-04-17,7081.395198422,109
2020-04-18,7262.7923436002,110
2020-04-19,7150.2442154588,110
2020-04-20,6853.2734147867,111
2020-04-21,6870.4236986558,111
2020-04-22,7123.6569199299,112
2020-04-23,7488.6051652835,112
2020-04-24,7506.4433164816,111
2020-04-25,7537.7382091175,112
2020-04-26,7684.0685216832,112
2020-04-27,7777.4915185856,111
2020-04-28,7769.899698422,111
2020-04-29,8761.83716955,109
2020-04-30,8652.4109912332,108
2020-05-01,8855.53525827,110
2020-05-02,8977.281705377,110
2020-05-03,8896.7956383986,110
2020-05-04,8881.9543045003,110
2020-05-05,8985.8795993571,110
2020-05-06,9266.8130730567,107
2020-05-07,9993.7531768556,106
2020-05-08,9859.3236046172,108
2020-05-09,9577.3389223846,108
2020-05-10,8715.0332932203,108
2020-05-11,8591.6528843367,107
2020-05-12,8817.2506811222,107
2020-05-13,9322.9972020456,108
2020-05-14,9801.2694877265,108
2020-05-15,9326.8758589129,108
2020-05-16,9395.4753893045,108
2020-05-17,9682.5324811806,108
2020-05-18,9726.8500220924,107
2020-05-19,9754.2014620105,108
2020-05-20,9515.702550263,108
2020-05-21,9068.8012293396,108
2020-05-22,9161.8150338983,107
2020-05-23,9183.6621250731,107
2020-05-24,8806.2306571596,107
2020-05-25,8909.1925815313,107
2020-05-26,8835.1372533606,107
2020-05-27,9169.0574392168,108
2020-05-28,9568.2618530099,108
2020-05-29,9432.4133334307,107
2020-05-30,9691.6804911748,107
2020-05-31,9433.9438466394,107
2020-06-01,10199.1350542373,107
2020-06-02,9512.3465330216,106
2020-06-03,9642.2734003507,106
2020-06-04,9813.360679135,105
2020-06-05,9641.8916225599,106
2020-06-06,9668.6705385739,106
2020-06-07,9747.5801110462,106
2020-06-08,9769.3423614845,105
2020-06-09,9779.4221656634,105
2020-06-10,9888.4441746932,105
2020-06-11,9277.4511693162,106
2020-06-12,9456.1615333139,106
2020-06-13,9461.3337986558,107
2020-06-14,9342.955635301,107
2020-06-15,9441.38321128,105
2020-06-16,9520.0919482759,105
2020-06-17,9448.6935606078,105
2020-06-18,9389.9907663939,106
2020-06-19,9285.991582934,105
2020-06-20,9357.2924644652,105
2020-06-21,9284.7693718293,105
2020-06-22,9684.6201847458,105
2020-06-23,9611.7259982466,106
2020-06-24,9292.9435435418,106
2020-06-25,9247.1214324956,106
2020-06-26,9159.4377720631,106
2020-06-27,9002.1656171829,106
2020-06-28,9108.0656745763,106
2020-06-29,9184.247366277,106
2020-06-30,9143.967585301,105
2020-07-01,9241.3396123904,106
2020-07-02,9094.3872867914,105
2020-07-03,9066.6906966102,105
2020-07-04,9126.2195549386,105
2020-07-05,9079.6140180888,105
2020-07-06,9338.9425911748,105
2020-07-07,9252.1587326125,105
2020-07-08,9434.5679564582,104
2020-07-09,9231.5023475161,103
2020-07-10,9285.2210154296,103
2020-07-11,9237.1710081824,103
2020-07-12,9289.0979769141,104
2020-07-13,9236.6225011689,105
2020-07-14,9260.3569868498,104
2020-07-15,9196.7255589714,103
2020-07-16,9132.5923120982,102
2020-07-17,9156.4687097604,103
2020-07-18,9175.9053085915,103
2020-07-19,9218.8423108124,103
2020-07-20,9167.1905675044,103
2020-07-21,9388.5743497954,102
2020-07-22,9531.2574301578,102
2020-07-23,9609.1667153711,102
2020-07-24,9548.1007270602,102
2020-07-25,9702.4527904734,102
2020-07-26,9933.9065542373,102
2020-07-27,11046.5083295149,104
2020-07-28,10944.6129789012,104
2020-07-29,11115.7712819988,103
2020-07-30,11135.3907261835,104
2020-07-31,11338.1973407949,103
2020-08-01,11797.5821265342,103
2020-08-02,11094.0206841321,103
2020-08-03,11236.0956805377,104
2020-08-04,11202.651909059,104
2020-08-05,11721.4384715956,104
2020-08-06,11769.3091081239,104
2020-08-07,11598.9690585038,104
2020-08-08,11743.0086350088,104
2020-08-09,11680.5173661601,104
2020-08-10,11870.3695447107,104
2020-08-11,11392.6440884278,105
2020-08-12,11575.5124736996,105
2020-08-13,11773.4481155465,105
2020-08-14,11774.4082518995,106
2020-08-15,11866.9103613092,106
2020-08-16,11899.6427535944,106
2020-08-17,12315.7624166569,106
2020-08-18,11992.6959962595,105
2020-08-19,11736.8490645237,104
2020-08-20,11867.5203439509,104
2020-08-21,11524.6989491525,104
2020-08-22,11682.2891503799,105
2020-08-23,11665.6092735243,104
2020-08-24,11771.4080537405,104
2020-08-25,11358.4543202805,104
2020-08-26,11472.0491204559,104
2020-08-27,11314.6737410286,105
2020-08-28,11527.8830322326,104
2020-08-29,11490.7623477499,104
2020-08-30,11698.9758329632,105
2020-08-31,11678.3482268849,104
2020-09-01,11970.364856166,105
2020-09-02,11414.5209336645,106
2020-09-03,10261.4944095266,105
2020-09-04,10471.9664133255,105
2020-09-05,10128.64358609,106
2020-09-06,10253.2998980129,106
2020-09-07,10367.8783543542,106
2020-09-08,10108.6354501461,105
2020-09-09,10223.1114091175,104
2020-09-10,10334.6307302162,105
2020-09-11,10387.0207419638,104
2020-09-12,10436.9778322618,104
2020-09-13,10322.5236148451,104
2020-09-14,10662.719912332,104
2020-09-15,10779.3810249562,104
2020-09-16,10968.3205465809,104
2020-09-17,10936.2927505552,104
2020-09-18,10920.1128439509,105
2020-09-19,11073.7795478083,105
2020-09-20,10921.2180998247,105
2020-09-21,10455.3799623027,105
2020-09-22,10519.8391641146,106
2020-09-23,10233.2995687317,107
2020-09-24,10739.0427094097,110
2020-09-25,10683.6305806546,110
2020-09-26,10742.0304202221,110
2020-09-27,10758.8242899474,110
2020-09-28,10727.3750541204,111
2020-09-29,10841.1427444769,110
2020-09-30,10772.351766803,110
2020-10-01,10606.6173325541,110
2020-10-02,10570.1056777908,111
2020-10-03,10555.7054339567,111
2020-10-04,10665.618622443,111
2020-10-05,10772.6355995909,111
2020-10-06,10596.3735493863,111
2020-10-07,10667.1943941555,111
2020-10-08,10902.5293637054,111
2020-10-09,11074.1036797779,108
2020-10-10,11302.8542864407,108
2020-10-11,11378.2625284629,108
2020-10-12,11548.401556692,109
2020-10-13,11434.9687849211,105
2020-10-14,11417.10811391,106
2020-10-15,11502.5812390415,104
2020-10-16,11338.9871765634,104
2020-10-17,11362.8022174167,104
2020-10-18,11489.6225650497,104
2020-10-19,11745.8119675628,104
2020-10-20,11929.4572507306,104
2020-10-21,12848.4906177674,104
2020-10-22,12997.4993417884,105
2020-10-23,12953.4296969608,105
2020-10-24,13113.8669231444,105
2020-10-25,13041.6410374635,105
2020-10-26,13080.6561698422,105
2020-10-27,13675.5239275278,105
2020-10-28,13290.3288497954,106
2020-10-29,13475.2173007013,106
2020-10-30,13603.2960908825,106
2020-10-31,13807.2336110462,107
2020-11-01,13736.89941128,107
2020-11-02,13595.5647603741,107
2020-11-03,13996.9153985973,108
2020-11-04,14129.1481954997,107
2020-11-05,15606.466833723,107
2020-11-06,15618.9724713618,109
2020-11-07,14866.3563045003,109
2020-11-08,15500.0007071888,109
2020-11-09,15319.8199725307,110
2020-11-10,15319.2756762127,111
2020-11-11,15731.2411057861,111
2020-11-12,16289.8148977206,111
2020-11-13,16330.062767972,110
2020-11-14,16102.0100169492,110
2020-11-15,15986.7549905903,110
2020-11-16,16743.0539398013,111
2020-11-17,17682.1691870251,111
2020-11-18,17804.6900239626,113
2020-11-19,17818.6686621859,112
2020-11-20,18663.7818531268,111
2020-11-21,18706.5893354179,111
2020-11-22,18482.6926317358,111
2020-11-23,18373.2577597896,110
2020-11-24,19150.2510485096,108
2020-11-25,18748.3937130333,109
2020-11-26,17113.7168714202,108
2020-11-27,17101.6030180596,109
2020-11-28,17745.3773124489,109
2020-11-29,18190.8668804208,109
2020-11-30,19664.4076066628,109
2020-12-01,18820.6077895967,108
2020-12-02,19214.8722290473,107
2020-12-03,19470.3112080655,107
2020-12-04,18732.9670909994,107
2020-12-05,19114.6331309176,107
2020-12-06,19356.3136767972,107
2020-12-07,19182.1768328463,107
2020-12-08,18340.9781376973,106
2020-12-09,18574.6967352426,106
2020-12-10,18294.8469514904,106
2020-12-11,18061.760025716,106
2020-12-12,18813.2837685564,106
2020-12-13,19156.0825055523,106
2020-12-14,19286.7512992402,106
2020-12-15,19432.5884640561,105
2020-12-16,21370.7203186441,105
2020-12-17,22789.2674160725,104
2020-12-18,23048.7645610754,107
2020-12-19,23856.7735192285,107
2020-12-20,23528.5506135593,107
2020-12-21,22937.4183435418,107
2020-12-22,23756.8887685564,105
2020-12-23,23307.2709018118,103
2020-12-24,23707.6330440678,103
2020-12-25,24669.1643220339,103
2020-12-26,26478.0681052016,102
2020-12-27,26430.8565971946,102
2020-12-28,27039.3490199883,98
2020-12-29,27231.2034552893,98
2020-12-30,28844.6136781999,97
2020-12-31,29022.6714126242,97
2021-01-01,29380.6937327878,96
2021-01-02,32022.6810578609,99
2021-01-03,33277.8353050848,99
2021-01-04,31802.1467136178,101
2021-01-05,34013.1741724138,101
2021-01-06,36643.2777223846,100
2021-01-07,39215.6511490356,101
2021-01-08,40775.4045634132,101
2021-01-09,40370.6823495032,99
2021-01-10,38329.3401665693,99
2021-01-11,35269.5137177089,101
2021-01-12,33712.4685452952,101
2021-01-13,37296.5475277615,101
2021-01-14,39045.518340152,100
2021-01-15,36710.3174248977,100
2021-01-16,36177.2610970193,100
2021-01-17,36069.939466803,100
2021-01-18,36594.2964018118,100
2021-01-19,36250.1461893629,100
2021-01-20,35515.480012858,99
2021-01-21,31022.9510280538,99
2021-01-22,32986.4357568673,99
2021-01-23,32036.2822723553,100
2021-01-24,32216.1042904734,100
2021-01-25,32419.7059462303,100
2021-01-26,32640.6391426067,100
2021-01-27,30358.9347235535,99
2021-01-28,33511.287595149,98
2021-01-29,34166.1494259497,98
2021-01-30,34349.9170952659,99
2021-01-31,33157.8325745178,98
2021-02-01,33570.2718468732,98
2021-02-02,35596.1489094097,97
2021-02-03,37578.3732068966,97
2021-02-04,37129.2029376972,97
2021-02-05,38045.4136084161,96
2021-02-06,39341.727081239,97
2021-02-07,39003.0121817651,98
2021-02-08,46121.9340724722,97
2021-02-09,46548.1619912332,99
2021-02-10,45078.128350263,99
2021-02-11,47892.8409181765,99
2021-02-12,47525.2091431911,98
2021-02-13,47208.6250270602,98
2021-02-14,48829.8275096435,98
2021-02-15,48110.2417334892,98
2021-02-16,49140.3826578024,98
2021-02-17,52224.9391139684,98
2021-02-18,51650.0699485681,98
2021-02-19,55820.5044038574,98
2021-02-20,55861.8205670953,98
2021-02-21,57500.7161102864,97
2021-02-22,53952.1533386324,96
2021-02-23,48560.4890350672,95
2021-02-24,49567.3456890707,94
2021-02-25,47568.131170076,93
2021-02-26,46231.7675784921,94
2021-02-27,45834.5133611923,94
2021-02-28,45359.4641642314,94
2021-03-01,49634.4471092928,95
2021-03-02,48304.7054879018,94
2021-03-03,50690.4671835184,94
2021-03-04,48472.7954751607,95
2021-03-05,48800.8173594389,95
2021-03-06,48970.5244868498,95
2021-03-07,51086.4681794272,95
2021-03-08,52088.475131502,93
2021-03-09,54739.1352542373,91
2021-03-10,56116.040912332,91
2021-03-11,57847.2549357101,90
2021-03-12,57334.641534775,90
2021-03-13,61288.7941276447,90
2021-03-14,59905.6184704851,92
2021-03-15,56121.121924021,92
2021-03-16,56500.4460257159,91
2021-03-17,58683.0659824664,91
2021-03-18,57731.4798410871,91
2021-03-19,58168.1219222677,91
2021-03-20,58247.8847066043,91
2021-03-21,57447.9330198714,92
2021-03-22,54453.1373508475,92
2021-03-23,54563.6119458211,91
2021-03-24,52595.4113237873,91
2021-03-25,51547.1248953828,90
2021-03-26,54817.8571122151,89
2021-03-27,56019.8373055523,89
2021-03-28,55713.0381396844,89
2021-03-29,57571.2333477498,89
2021-03-30,58684.5483921683,89
2021-03-31,58792.1948275862,89
2021-04-01,58818.9770985973,87
2021-04-02,59031.5340192285,87
2021-04-03,57282.3896247808,88
2021-04-04,58202.199391993,89
2021-04-05,58755.8525295149,88
2021-04-06,58084.0664231444,86
2021-04-07,56266.8346762127,87
2021-04-08,57963.3445994155,86
2021-04-09,58051.7625563998,86
2021-04-10,59651.5589877265,86
2021-04-11,59932.9306469901,85
2021-04-12,59905.9363744594,85
2021-04-13,63445.638314436,86
2021-04-14,62869.4955873758,85
2021-04-15,63231.162987142,86
2021-04-16,61571.1100905903,87
2021-04-17,60280.8761758036,87
2021-04-18,56389.5579812975,87
2021-04-19,55798.1370771479,87
2021-04-20,56474.3737586207,87
2021-04-21,54025.7995745178,86
2021-04-22,51882.0598106371,86
2021-04-23,50954.9100607832,86
2021-04-24,50279.9484464056,86
2021-04-25,48946.9407428404,86
2021-04-26,53943.3499783752,86
2021-04-27,55027.0309848042,86
2021-04-28,54787.3787071888,85
2021-04-29,53567.0811938048,86
2021-04-30,57741.44441654,86
2021-05-01,57863.5903927528,86
2021-05-02,56572.5968410286,86
2021-05-03,57243.0416054939,86
2021-05-04,53724.10892519,86
2021-05-05,57342.0256616014,86
2021-05-06,56527.3529789597,86
2021-05-07,57341.0684549386,86
2021-05-08,58736.1258950906,86
2021-05-09,58288.4256303916,85
2021-05-10,55902.9277399182,87
2021-05-11,56612.1026487434,87
2021-05-12,50972.355081239,87
2021-05-13,49368.6144739918,88
2021-05-14,49997.3959011105,87
2021-05-15,47047.9633331385,87
2021-05-16,46022.5037090006,87
2021-05-17,43492.3954833431,87
2021-05-18,42789.8093921683,86
2021-05-19,37642.5200017534,88
2021-05-20,40799.4021475745,88
2021-05-21,37174.3311014027,89
2021-05-22,37643.4197983635,90
2021-05-23,34774.207221917,90
2021-05-24,38630.4091186441,89
2021-05-25,38269.7710747516,87
2021-05-26,39194.8588980129,88
2021-05-27,38510.8570417884,89
2021-05-28,35596.7179510228,89
2021-05-29,34681.8183670368,89
2021-05-30,35652.1687703098,88
2021-05-31,37312.9748970193,87
2021-06-01,36661.3781184687,84
2021-06-02,37639.4556732905,84
2021-06-03,39160.1504132086,86
2021-06-04,36884.3735551724,85
2021-06-05,35409.5672366452,86
2021-06-06,35720.6043546464,85
2021-06-07,33724.9077517826,86
2021-06-08,33475.0489234366,85
2021-06-09,37372.9888953828,84
2021-06-10,36826.0022185856,84
2021-06-11,37185.3931268264,85
2021-06-12,35669.1712817066,85
2021-06-13,38925.4194289889,85
2021-06-14,40455.5959833431,85
2021-06-15,40254.6514679135,84
2021-06-16,38265.5437726476,84
2021-06-17,38018.6432346581,84
2021-06-18,37280.37,84
2021-06-19,35555.9763966686,84
2021-06-20,34820.11,84
2021-06-21,32584.96,84
2021-06-22,32908.33,85
2021-06-23,33610.4968129749,85
2021-06-24,34897.22,85
2021-06-25,32262.76,85
2021-06-26,31336.27,86
2021-06-27,32642.96,86
2021-06-28,34376.188538983,86
2021-06-29,36148.79,86
2021-06-30,34590.84,86
2021-07-01,33418.21,87
2021-07-02,33782.9459464641,84
2021-07-03,34720.1,84
2021-07-04,35355.6078883694,84
2021-07-05,33911.7538404442,84
2021-07-06,33946.37,84
2021-07-07,34690.12,84
2021-07-08,32819.6595312098,84
2021-07-09,33914.8810742256,84
2021-07-10,33335.86,84
2021-07-11,33846.4,84
2021-07-12,32834.9,85
2021-07-13,32641.9759610169,85
2021-07-14,32813.26,85
2021-07-15,31750.98,84
2021-07-16,31455.7175818819,85
2021-07-17,31547.9511990064,84
2021-07-18,31645.72,84
2021-07-19,30805.05,84
2021-07-20,29877.38,85
2021-07-21,31843.81,87
2021-07-22,32306.9614285798,87
2021-07-23,33439.5957028638,86
2021-07-24,34166.914654588,86
2021-07-25,35119.9374360023,85
2021-07-26,37444.7825102279,86
2021-07-27,38055.11,86
2021-07-28,40003.52,85
2021-07-29,39722.32,83
2021-07-30,40860.23,84
2021-07-31,41793.3137481005,84
2021-08-01,41310.19,84
2021-08-02,39304.1862835769,84
2021-08-03,38288.8253975453,84
2021-08-04,39706.49,84
2021-08-05,40908.48,84
2021-08-06,42690.36,84
2021-08-07,43945.42,83
2021-08-08,43855.21,83
2021-08-09,46265.6424564582,83
2021-08-10,45488.7912624196,82
2021-08-11,45676.3263611923,85
2021-08-12,44440.18,85
2021-08-13,47717.4853559322,86
2021-08-14,46665.44,86
2021-08-15,46749.52,85
2021-08-16,46064.94,85
2021-08-17,45017.36,85
2021-08-18,44592.92,85
2021-08-19,46567.94,85
2021-08-20,48652.94,85
2021-08-21,49070.2409701929,86
2021-08-22,48424.68,86
2021-08-23,49509.06,87
2021-08-24,48364.25,87
2021-08-25,48747.71,84
2021-08-26,47047.56,84
2021-08-27,48942.27,84
2021-08-28,48746.55,83
2021-08-29,48896.51,82
2021-08-30,48653.6,82
2021-08-31,46995.72,82
2021-09-01,48269.06,83
2021-09-02,49555.55,83
2021-09-03,49860.5341635301,82
2021-09-04,49919.577563647,82
2021-09-05,51652.0,82
2021-09-06,52640.5883740503,83
2021-09-07,46806.02,83
2021-09-08,46154.44,84
2021-09-09,46268.06,85
2021-09-10,45130.85,85
2021-09-11,45098.5916447691,85
2021-09-12,46180.6124563998,85
2021-09-13,44991.5221277031,85
2021-09-14,46842.21,84
2021-09-15,48167.1893676213,83
2021-09-16,47103.61,83
2021-09-17,47086.39,83
2021-09-18,48015.88,83
2021-09-19,47587.39,83
2021-09-20,43569.67,83
2021-09-21,40526.4893760958,83
2021-09-22,43475.75,83
2021-09-23,44716.19,83
2021-09-24,42991.34,83
2021-09-25,42714.1,83
2021-09-26,43131.2941773816,82
2021-09-27,42720.72,82
2021-09-28,41811.6,82
2021-09-29,41453.9470131502,82
2021-09-30,43781.546015488,82
2021-10-01,48078.1315543542,82
2021-10-02,47984.28,82
2021-10-03,48441.32,82
2021-10-04,49288.5013106371,82
2021-10-05,51558.0493319112,82
2021-10-06,54893.34,82
2021-10-07,53805.1569125658,83
2021-10-08,53933.5275908825,82
2021-10-09,54648.42,82
2021-10-10,55431.06,82
2021-10-11,57395.76,81
2021-10-12,56196.1812597896,81
2021-10-13,57348.8928769725,80
2021-10-14,57384.0369146698,80
2021-10-15,61446.0840073057,80
2021-10-16,60932.0632119228,80
2021-10-17,61462.2223722969,81
2021-10-18,61977.0575514319,81
2021-10-19,64290.8977574518,80
2021-10-20,66061.7965639977,79
2021-10-21,62373.8856206897,81
2021-10-22,60750.9673718293,82
2021-10-23,61250.082628872,83
2021-10-24,60865.4470523086,82
2021-10-25,63031.6729015196,84
2021-10-26,60393.9802738165,85
2021-10-27,58563.3359899766,86
2021-10-28,60564.5721122151,86
2021-10-29,62230.8055689655,86
2021-10-30,61809.68,86
2021-10-31,61432.9700628287,86
2021-11-01,61092.0950592051,86
2021-11-02,63024.7472296902,85
2021-11-03,62955.9817630041,86
2021-11-04,61393.8899780246,87
2021-11-05,61005.840833723,87
2021-11-06,61455.0536268849,87
2021-11-07,63043.8290590298,88
2021-11-08,67541.7555081824,86
2021-11-09,67095.5856706605,87
2021-11-10,64756.0779689071,87
2021-11-11,64962.9312939801,88
2021-11-12,64078.968037405,88
2021-11-13,64397.7912063121,88
2021-11-14,65032.2256548217,88
2021-11-15,63753.5031592636,88
2021-11-16,60322.4978530099,88
2021-11-17,60154.3083661601,88
2021-11-18,56794.1556271186,87
2021-11-19,58014.0729888954,86
2021-11-20,59749.4738229106,87
2021-11-21,59032.6241017534,87
2021-11-22,56383.5658760958,87
2021-11-23,57642.2657980713,87
2021-11-24,57141.8303784337,85
2021-11-25,59008.6554792519,85
2021-11-26,53800.6178389831,85
2021-11-27,54635.8824628872,86
2021-11-28,57248.5696963764,86
2021-11-29,57920.7107299825,86
2021-11-30,57097.0127942724,85
2021-12-01,57180.6098439509,87
2021-12-02,56582.8937691408,89
2021-12-03,53671.6160680888,90
2021-12-04,49159.7357983635,88
2021-12-05,49327.0935999416,88
2021-12-06,50535.4252232612,86
2021-12-07,50574.4728344828,87
2021-12-08,50500.6543513735,87
2021-12-09,47937.8228458212,87
2021-12-10,47437.2289725307,89
2021-12-11,49321.7693252484,89
2021-12-12,50136.5722568673,89
2021-12-13,46785.3278410286,89
2021-12-14,48292.6822501461,88
2021-12-15,48830.6223860316,88
2021-12-16,47663.4691077148,88
2021-12-17,46334.4837489772,88
2021-12-18,46904.8736753361,87
2021-12-19,46876.426924021,87
2021-12-20,46954.7634783168,88
2021-12-21,49082.0624666277,87
2021-12-22,48692.0987391584,87
2021-12-23,50712.9707682642,88
2021-12-24,50783.8344210988,88
2021-12-25,50590.4508976622,88
2021-12-26,50798.3065859147,88
2021-12-27,50796.3776735827,88
2021-12-28,47673.0440452367,88
2021-12-29,46470.3215751023,89
2021-12-30,47102.4630037989,88
2021-12-31,46355.1173302747,89
2022-01-01,47560.0093816482,89
2022-01-02,47352.5577565751,89
2022-01-03,46453.432351841,88
2022-01-04,45905.9611221508,88
2022-01-05,43530.9440388662,87
2022-01-06,43144.9652928112,88
2022-01-07,41512.7845808299,88
2022-01-08,41799.8128848627,88
2022-01-09,41886.4985569842,88
2022-01-10,41816.9510561075,87
2022-01-11,42768.1786116306,88
2022-01-12,43961.0265441262,88
2022-01-13,42626.8653924605,87
2022-01-14,43102.6476180596,88
